NAME	Sample	GenesExpressed	HousekeepingGeneExpression	Type	Cellcycle	OPC-variable	OC-like	AC-like	OPC-like
BCH1126-P04-A01	BCH1126	3197	2.804709575	Immune cell	NA	NA	NA	NA	NA
BCH1126-P04-A02	BCH1126	6128	6.313506648	Malignant	-0.647284992	-0.385831898	-0.195445259	-1.132529108	0.76581514
BCH1126-P04-A03	BCH1126	4876	5.027442098	Immune cell	NA	NA	NA	NA	NA
BCH1126-P04-A04	BCH1126	3506	3.302331303	Oligodendrocyte	NA	NA	NA	NA	NA
BCH1126-P04-A05	BCH1126	4724	5.511428588	Immune cell	NA	NA	NA	NA	NA
BCH1126-P04-A06	BCH1126	5272	4.533983886	Oligodendrocyte	NA	NA	NA	NA	NA
BCH1126-P04-A07	BCH1126	6032	6.207828212	Malignant	0.231128678	-0.863596542	-0.121155081	-0.37680541	-0.139106595
BCH1126-P04-A08	BCH1126	5344	6.461873195	Malignant	-0.471840115	-0.78220855	-0.388157812	-0.721115636	0.297616505
BCH1126-P04-A09	BCH1126	6119	6.293277557	Malignant	0.684798315	-0.404832691	-0.077300451	-1.139936755	0.010866702
BCH1126-P04-A11	BCH1126	3461	3.31472805	Malignant	-0.125630251	-0.572215506	4.421022345	-0.083176589	-1.175976289
BCH1126-P04-A12	BCH1126	5400	6.243812689	Malignant	-0.212662723	-1.98077153	-0.5838536	0.08364659	0.445640621
BCH1126-P04-B01	BCH1126	5551	6.135087569	Malignant	-0.453688329	-1.420582344	-0.400037662	-0.836882361	1.662854127
BCH1126-P04-B02	BCH1126	5273	5.947778316	Malignant	-0.352422659	-0.724549083	0.324744413	-0.810141772	1.724064895
BCH1126-P04-B03	BCH1126	5982	6.510985677	Malignant	-0.527347178	-1.261605624	-0.53207642	-0.975238273	1.0690647
BCH1126-P04-B04	BCH1126	5266	4.136566213	Filter	NA	NA	NA	NA	NA
BCH1126-P04-B05	BCH1126	5604	6.52261118	Malignant	-0.851290235	-0.607447803	-0.029382828	0.043248011	1.481986105
BCH1126-P04-B06	BCH1126	6041	5.383975132	Malignant	-1.204969145	-1.087420496	0.871841041	-1.323485802	-0.458084385
BCH1126-P04-B07	BCH1126	5947	6.411755887	Malignant	0.183165958	-1.275776822	-0.252307472	-0.90983609	0.490496363
BCH1126-P04-B08	BCH1126	5691	6.440151422	Malignant	-0.041324992	-1.355466051	0.435268161	-0.625588733	0.546691107
BCH1126-P04-B09	BCH1126	2771	3.973793926	Immune cell	NA	NA	NA	NA	NA
BCH1126-P04-B11	BCH1126	5939	5.639555958	Malignant	-0.876221391	-0.709437386	3.947901811	-1.181695407	-2.469508835
BCH1126-P04-C01	BCH1126	6055	6.279197881	Malignant	0.072536379	-1.390672556	-0.137884753	-0.936983728	0.445598246
BCH1126-P04-C02	BCH1126	5276	5.860073211	Malignant	0.152031906	-1.032588848	0.2953939	-0.701561201	2.02038742
BCH1126-P04-C03	BCH1126	3079	5.070463362	Immune cell	NA	NA	NA	NA	NA
BCH1126-P04-C04	BCH1126	5982	4.452575454	Oligodendrocyte	NA	NA	NA	NA	NA
BCH1126-P04-C05	BCH1126	6224	6.094410679	Malignant	-0.903588071	-0.888418268	0.985988158	-0.58684785	-0.13006587
BCH1126-P04-C06	BCH1126	4966	5.658864729	Malignant	1.096113728	-1.030372427	-0.265998916	-0.504378643	1.815409715
BCH1126-P04-C08	BCH1126	5638	6.151829064	Malignant	-0.184301805	-1.487692859	0.322715009	-1.059153094	0.046328181
BCH1126-P04-C09	BCH1126	6073	6.213156532	Malignant	-0.791719005	-0.528758058	0.109744239	-0.308942011	0.514130204
BCH1126-P04-C11	BCH1126	5492	6.290612047	Malignant	-0.5492762	-1.742279085	0.138976751	-1.206773226	-1.074675636
BCH1126-P04-C12	BCH1126	5031	5.612210024	Malignant	-0.299161632	1.050305772	0.589490031	-0.626933025	-0.303391007
BCH1126-P04-D01	BCH1126	2954	3.720954396	Immune cell	NA	NA	NA	NA	NA
BCH1126-P04-D02	BCH1126	4436	5.744181142	Malignant	-0.367834517	0.141646253	1.515743185	-1.248512613	-1.125400378
BCH1126-P04-D05	BCH1126	3103	5.574238134	Immune cell	NA	NA	NA	NA	NA
BCH1126-P04-D06	BCH1126	5063	4.114693586	Oligodendrocyte	NA	NA	NA	NA	NA
BCH1126-P04-D07	BCH1126	4628	6.127073879	Malignant	0.059980547	-1.041473196	-0.121016659	-0.01517968	0.826208658
BCH1126-P04-D08	BCH1126	5644	6.361870796	Malignant	-0.544569025	-1.000087746	-0.778107962	-0.839316624	0.870099135
BCH1126-P04-D09	BCH1126	5816	5.493723797	Malignant	4.536890742	-1.338497017	-0.246968935	-0.598592707	1.266843987
BCH1126-P04-D10	BCH1126	3449	5.674999522	Immune cell	NA	NA	NA	NA	NA
BCH1126-P04-D11	BCH1126	6048	6.132690483	Malignant	-0.490149743	-1.140989954	0.49409484	-0.807369422	-0.4777258
BCH1126-P04-D12	BCH1126	4258	5.054533183	Immune cell	NA	NA	NA	NA	NA
BCH1126-P04-E01	BCH1126	5605	6.169079257	Malignant	-0.509564671	-0.053885868	-0.017016714	-0.060199925	0.266156534
BCH1126-P04-E02	BCH1126	6479	5.95384304	Malignant	0.628472997	-1.160928986	-0.014918453	-0.877723124	0.657703292
BCH1126-P04-E03	BCH1126	6673	6.185927808	Malignant	-0.579646945	-1.421456716	-0.837860667	-0.802157335	0.730345478
BCH1126-P04-E05	BCH1126	5651	5.697771151	Malignant	0.040756343	-0.137591807	-0.046407448	-1.207163013	1.092425719
BCH1126-P04-E06	BCH1126	5411	5.295188549	Immune cell	NA	NA	NA	NA	NA
BCH1126-P04-E07	BCH1126	5628	6.477465636	Malignant	0.269274297	-0.841648061	-0.339813689	-1.089863537	0.735484413
BCH1126-P04-E10	BCH1126	6150	6.285228857	Malignant	-0.434276054	-0.521607161	-0.083460715	-0.320978768	0.385498523
BCH1126-P04-E11	BCH1126	5289	4.322665296	Oligodendrocyte	NA	NA	NA	NA	NA
BCH1126-P04-E12	BCH1126	6208	5.889214004	Malignant	-0.645074793	-0.538968697	3.288050572	-1.096697278	-0.991628647
BCH1126-P04-F01	BCH1126	5482	6.355402534	Malignant	-0.952116934	-1.175284332	0.788802409	0.027850167	-1.378643953
BCH1126-P04-F02	BCH1126	6085	6.267937425	Malignant	-0.553621961	-1.4119398	-0.418583499	-0.739477284	1.025902049
BCH1126-P04-F03	BCH1126	5704	5.26665603	Malignant	-0.736388973	-1.127125158	0.265135714	-0.591539021	0.983988344
BCH1126-P04-F04	BCH1126	6912	5.792925056	Malignant	4.129788537	-0.744083874	-0.536526855	-0.312707281	1.170436283
BCH1126-P04-F06	BCH1126	4716	3.817926404	Oligodendrocyte	NA	NA	NA	NA	NA
BCH1126-P04-F07	BCH1126	4912	6.159822923	Malignant	-0.730958623	-0.834937667	1.346303164	-1.378895596	-1.572730669
BCH1126-P04-F10	BCH1126	3115	5.17509618	Immune cell	NA	NA	NA	NA	NA
BCH1126-P04-F11	BCH1126	5214	6.173308271	Malignant	-0.590625065	-0.309837039	-0.226212942	-0.385991713	1.353811542
BCH1126-P04-G01	BCH1126	5721	6.202370064	Malignant	0.190680108	-1.70535493	-0.923622856	-1.042340569	0.062578621
BCH1126-P04-G02	BCH1126	4598	5.901712483	Malignant	-0.645754794	-0.47077591	0.45534729	-0.679403874	1.118366457
BCH1126-P04-G03	BCH1126	6127	6.350073179	Malignant	-0.2231685	-1.547219566	0.744607126	-0.998893223	-0.486049785
BCH1126-P04-G04	BCH1126	3013	5.60909902	Immune cell	NA	NA	NA	NA	NA
BCH1126-P04-G06	BCH1126	4290	5.589920381	Immune cell	NA	NA	NA	NA	NA
BCH1126-P04-G07	BCH1126	4286	5.151699169	Immune cell	NA	NA	NA	NA	NA
BCH1126-P04-G08	BCH1126	5939	6.110260428	Malignant	-0.459660932	-1.287575395	-0.325118352	-0.589772984	0.759739373
BCH1126-P04-G09	BCH1126	6565	5.585308275	Malignant	3.636111769	0.08542385	-0.234104154	-0.55863594	0.847542055
BCH1126-P04-G10	BCH1126	5104	6.271498586	Malignant	-0.582050567	-0.975374342	-0.416620558	-0.508998961	0.701281036
BCH1126-P04-G11	BCH1126	6312	6.224695124	Malignant	-0.705824528	-1.546069931	-0.173114828	-0.575744722	0.961828282
BCH1126-P04-H01	BCH1126	3787	4.769494682	Malignant	0.239991689	0.538772149	0.437717163	0.281089392	1.667053195
BCH1126-P04-H02	BCH1126	3519	6.347774586	Immune cell	NA	NA	NA	NA	NA
BCH1126-P04-H04	BCH1126	4380	6.591799953	Malignant	0.195394051	-1.399099314	0.081834909	-0.917197087	0.404012225
BCH1126-P04-H05	BCH1126	3032	5.902272575	Malignant	-0.573126898	-0.92690811	0.809796132	-0.229241166	0.405164943
BCH1126-P04-H06	BCH1126	6674	6.021245284	Malignant	-0.506333303	-1.07889704	0.379650534	-0.981034731	1.342480074
BCH1126-P04-H07	BCH1126	3418	4.948702568	Malignant	-0.483427577	0.479914961	1.393056741	-0.76355966	0.489817867
BCH1126-P04-H08	BCH1126	4333	4.769068722	Oligodendrocyte	NA	NA	NA	NA	NA
BCH1126-P04-H09	BCH1126	3869	5.73717442	Malignant	-0.658878808	-0.268116862	1.28639827	-0.925599646	0.983164917
BCH1126-P04-H10	BCH1126	5011	6.236300259	Malignant	-0.142674336	-1.665157577	-0.579461737	-0.672522258	1.029802117
BCH1126-P04-H11	BCH1126	4866	6.071821559	Malignant	-0.269357827	-1.643782609	-0.439602199	-0.363277828	0.447288229
BCH1126-P04-H12	BCH1126	4563	6.258721003	Malignant	0.106102255	-0.405891684	-0.445465345	-0.835239647	0.816622451
BCH836-P01-A03	BCH836	9702	6.039879449	Malignant	-1.041954019	0.452802857	-0.445868948	-0.784195897	0.112346303
BCH836-P01-A04	BCH836	6904	5.346834955	Malignant	-0.857893887	0.690129093	-0.289956092	-0.975029881	0.935528334
BCH836-P01-A06	BCH836	7980	5.897697447	Malignant	-0.684460489	0.363971542	-0.275762741	-1.207153763	0.444551576
BCH836-P01-A08	BCH836	7316	5.378639565	Malignant	-1.112375007	1.540620744	-0.429183373	-0.635888184	1.362868701
BCH836-P01-A11	BCH836	8680	5.772167097	Malignant	-1.130901773	0.382548944	-0.317247331	-1.355970986	-0.282072191
BCH836-P01-B01	BCH836	8548	5.632831894	Malignant	-1.183822812	0.431041945	-0.31791185	-1.05610722	0.719622883
BCH836-P01-B03	BCH836	9007	5.269805927	Malignant	-1.158969661	0.629015339	0.121251362	-1.175814997	1.359658271
BCH836-P01-B04	BCH836	8493	5.781163572	Malignant	-1.344478355	-0.029746812	-0.124947174	-1.217806894	0.052121499
BCH836-P01-B05	BCH836	6441	5.119752866	Immune cell	NA	NA	NA	NA	NA
BCH836-P01-B06	BCH836	6124	4.920619044	Malignant	-1.024761555	1.504766853	-0.314177666	-0.415857946	1.261394376
BCH836-P01-B07	BCH836	8119	5.622926138	Malignant	-0.902323945	0.459103049	0.264274801	-1.535824859	0.32290576
BCH836-P01-B09	BCH836	8279	5.130536139	Malignant	-1.309226366	-0.172563265	0.287114461	-1.331687918	0.424299777
BCH836-P01-B12	BCH836	5856	5.424999471	Immune cell	NA	NA	NA	NA	NA
BCH836-P01-C03	BCH836	9379	5.753037957	Malignant	-1.088051313	-0.266164637	0.893995802	-1.646105439	-0.135067937
BCH836-P01-C04	BCH836	6532	4.083028255	Oligodendrocyte	NA	NA	NA	NA	NA
BCH836-P01-C06	BCH836	5546	4.908344481	Immune cell	NA	NA	NA	NA	NA
BCH836-P01-C08	BCH836	8501	4.31667104	Malignant	-1.265446308	-0.159845807	-1.171484714	2.12688266	0.28203926
BCH836-P01-C09	BCH836	5729	5.326374878	Immune cell	NA	NA	NA	NA	NA
BCH836-P01-C10	BCH836	5158	4.198915031	Immune cell	NA	NA	NA	NA	NA
BCH836-P01-C11	BCH836	8168	5.86849153	Malignant	-1.352211816	0.540298621	-1.026007535	-0.762540203	0.54894997
BCH836-P01-C12	BCH836	4655	4.256448897	Immune cell	NA	NA	NA	NA	NA
BCH836-P01-D01	BCH836	6384	4.712147684	Malignant	-0.884594729	1.280486702	-0.98308789	-0.696611121	1.078160551
BCH836-P01-D02	BCH836	6823	5.283358027	Malignant	-0.883598812	-0.646977493	-1.277369989	-1.017611859	1.423173367
BCH836-P01-D03	BCH836	8022	5.500449961	Malignant	-0.816905463	0.410129172	-0.637179847	-1.248957689	1.447029896
BCH836-P01-D04	BCH836	8376	5.486620454	Malignant	-1.002989139	-0.398017498	0.77410291	-1.125247817	-0.694295139
BCH836-P01-D05	BCH836	9425	4.826700507	Malignant	3.752410039	-0.977271316	-1.168638	-0.245373807	0.476690134
BCH836-P01-D07	BCH836	8104	5.841963035	Malignant	-0.515723628	0.58048013	-0.652274655	-0.637420752	1.759149563
BCH836-P01-D08	BCH836	5941	5.680784618	Malignant	-0.833543102	0.254248572	0.058720833	-0.922114715	1.250194475
BCH836-P01-D12	BCH836	5690	4.686565116	Immune cell	NA	NA	NA	NA	NA
BCH836-P01-E01	BCH836	8493	5.3275388	Malignant	-0.982786617	0.317126257	-0.08969756	-0.982563305	0.564791612
BCH836-P01-E04	BCH836	6135	4.48859121	Malignant	-0.829772543	1.21603508	-0.018155504	-1.07490501	1.098807273
BCH836-P01-E06	BCH836	7222	5.53819737	Malignant	-1.033410584	0.844236811	0.217382875	-0.767396022	2.001268936
BCH836-P01-E07	BCH836	6371	4.028829713	Oligodendrocyte	NA	NA	NA	NA	NA
BCH836-P01-E08	BCH836	7250	4.603037622	Malignant	-0.944184132	1.76074585	-0.439407136	-0.619160511	0.736517814
BCH836-P01-E10	BCH836	7998	5.344320095	Malignant	-1.034456438	0.749586261	-0.155542625	-0.174233292	0.794533926
BCH836-P01-E11	BCH836	8157	5.340047152	Malignant	-1.223053253	0.654443373	-0.212278041	-0.769250816	-0.059146672
BCH836-P01-E12	BCH836	7258	5.314068389	Malignant	-0.846115268	-0.220086239	1.775112317	-0.72584942	-1.798896835
BCH836-P01-F02	BCH836	8641	5.099221555	Malignant	-1.065157431	-0.398707087	0.428300113	-1.181680854	-0.298077642
BCH836-P01-F05	BCH836	8733	5.624459167	Malignant	-1.088244529	0.154247452	-0.159382764	-0.578757196	0.54877584
BCH836-P01-F06	BCH836	8597	5.334271416	Malignant	-1.100349154	-0.898673423	1.524805415	-1.434910517	-0.825952097
BCH836-P01-F07	BCH836	6945	5.031956088	Malignant	-1.10263293	-0.149498091	-0.058761691	-0.46996553	1.917849354
BCH836-P01-F08	BCH836	8100	5.470576876	Malignant	-1.052081852	0.575900982	0.02185132	-0.994236434	0.359482721
BCH836-P01-F11	BCH836	7806	5.598872415	Malignant	-0.92328016	0.19130508	-0.884711203	1.48490014	0.939599806
BCH836-P01-F12	BCH836	7575	5.652803563	Malignant	-1.209935088	0.795246425	-0.446306612	-1.106649954	0.15631619
BCH836-P01-G01	BCH836	5369	5.320178159	Immune cell	NA	NA	NA	NA	NA
BCH836-P01-G02	BCH836	7889	5.43700866	Malignant	-1.035572377	0.679851864	0.071266761	-0.726462903	0.290941098
BCH836-P01-G03	BCH836	7566	4.913221748	Malignant	-0.935821658	0.341231469	-0.922254851	-0.863703583	0.364986785
BCH836-P01-G04	BCH836	6260	5.468279918	Malignant	-1.032763215	0.935039603	-0.816881056	-1.070446992	0.055362972
BCH836-P01-G06	BCH836	7562	5.909763167	Malignant	-1.02506951	-0.37129472	-0.056185286	-0.903409749	0.770147011
BCH836-P01-G07	BCH836	8287	5.213621393	Malignant	-1.147559205	0.799410091	0.900664985	-1.245431529	1.016717812
BCH836-P01-G08	BCH836	8518	5.242142169	Malignant	-0.898253701	-0.21583608	1.818685936	-1.273763066	-0.535744491
BCH836-P01-G09	BCH836	7025	4.752994365	Oligodendrocyte	NA	NA	NA	NA	NA
BCH836-P01-G10	BCH836	5789	4.099129695	Filter	NA	NA	NA	NA	NA
BCH836-P01-G11	BCH836	5057	5.279268496	Malignant	-0.088666968	-0.419035906	0.073614568	-0.970977883	1.238063432
BCH836-P01-G12	BCH836	6715	4.789291401	Malignant	-0.923583122	1.426326049	-0.583080111	-0.173587217	1.121747233
BCH836-P01-H01	BCH836	6408	4.947102709	Malignant	-1.066509862	0.867145595	-0.764326599	0.478196871	1.004969599
BCH836-P01-H02	BCH836	5422	4.569795556	Immune cell	NA	NA	NA	NA	NA
BCH836-P01-H03	BCH836	7092	4.122817311	Oligodendrocyte	NA	NA	NA	NA	NA
BCH836-P01-H04	BCH836	6123	4.534925589	Malignant	-0.666943337	1.987364223	-1.008815783	0.185924432	0.878731403
BCH836-P01-H05	BCH836	6263	3.638589668	Oligodendrocyte	NA	NA	NA	NA	NA
BCH836-P01-H06	BCH836	7629	5.815922494	Malignant	-0.922886534	0.344685278	0.105639003	-1.254689652	0.059419603
BCH836-P01-H08	BCH836	6940	5.30211794	Malignant	-1.226624877	1.0954241	-0.52557419	-0.889753788	0.940924517
BCH836-P01-H09	BCH836	8052	5.706750396	Malignant	-1.228390548	1.002383343	-0.407766656	0.110356122	0.678798995
BCH836-P01-H11	BCH836	5036	5.117882231	Immune cell	NA	NA	NA	NA	NA
BCH836-P01-H12	BCH836	5181	4.815029939	Malignant	-0.582356531	0.983420586	-0.590295513	-0.742724484	0.042966362
BCH836-P02-A03	BCH836	7206	3.949875705	Oligodendrocyte	NA	NA	NA	NA	NA
BCH836-P02-A04	BCH836	7822	5.420448492	Malignant	-1.228087783	1.038659293	-0.47997624	-0.409205905	0.914718502
BCH836-P02-A05	BCH836	5959	5.616403257	Malignant	-0.729611475	-0.17497644	-0.073156114	-1.148460045	-0.123144789
BCH836-P02-A06	BCH836	7957	5.491145273	Malignant	-0.548054551	0.498414706	0.416198593	-1.505429021	-0.083673488
BCH836-P02-A08	BCH836	8550	5.52314316	Malignant	-1.38162621	0.889067222	-0.272556562	-1.132526055	0.162416509
BCH836-P02-A09	BCH836	6367	5.207681515	Malignant	-0.593721953	-0.295689604	-1.201674847	0.209878639	1.359486433
BCH836-P02-A10	BCH836	3925	4.844909078	Immune cell	NA	NA	NA	NA	NA
BCH836-P02-A12	BCH836	7877	5.58677728	Malignant	-0.885704688	-0.580463074	1.051749735	-1.194346804	0.65723988
BCH836-P02-B01	BCH836	5491	5.222172625	Immune cell	NA	NA	NA	NA	NA
BCH836-P02-B02	BCH836	9062	5.03495548	Malignant	-0.736516485	-0.79631381	2.92982721	-1.321875192	-0.956796925
BCH836-P02-B03	BCH836	8949	5.065393815	Malignant	0.378027941	-0.17463843	-1.225792786	-0.073860494	-0.066552786
BCH836-P02-B04	BCH836	7710	5.554009505	Malignant	-1.083417712	0.242007754	0.389744716	-1.214153379	-0.302806381
BCH836-P02-B07	BCH836	6569	5.111950276	Immune cell	NA	NA	NA	NA	NA
BCH836-P02-B09	BCH836	6094	6.044248784	Malignant	-0.966815424	0.077636253	0.766131687	-0.593735664	0.178880828
BCH836-P02-B10	BCH836	6022	5.21994523	Malignant	-0.968986366	0.88640224	-0.958917719	-0.727794928	1.165017271
BCH836-P02-B11	BCH836	5117	4.732109873	Immune cell	NA	NA	NA	NA	NA
BCH836-P02-B12	BCH836	5517	4.901536697	Immune cell	NA	NA	NA	NA	NA
BCH836-P02-C01	BCH836	9261	5.755451453	Malignant	0.220361221	0.288730255	-1.092741161	-0.146647349	0.418190818
BCH836-P02-C03	BCH836	7036	5.938103327	Malignant	-0.849453048	0.016054189	-0.083840776	-1.134015859	0.677160598
BCH836-P02-C04	BCH836	7246	3.777822591	Oligodendrocyte	NA	NA	NA	NA	NA
BCH836-P02-C05	BCH836	8039	5.285044242	Malignant	-1.110308856	0.78811633	-0.477957157	0.158247953	0.338006291
BCH836-P02-C07	BCH836	8197	5.460364151	Malignant	-0.55632702	-1.091278566	0.745669734	-1.094933178	-0.375536657
BCH836-P02-C10	BCH836	6324	5.033901788	Malignant	-0.670036505	0.777909665	0.151794489	-0.373544741	0.021539827
BCH836-P02-C11	BCH836	7563	5.462646137	Malignant	-0.881766469	1.04240241	0.266479174	-0.455224557	1.501803819
BCH836-P02-C12	BCH836	6171	5.229850747	Immune cell	NA	NA	NA	NA	NA
BCH836-P02-D02	BCH836	8901	5.180904012	Malignant	-0.749145567	0.450202607	-0.256896663	-1.00853085	0.444691685
BCH836-P02-D03	BCH836	9215	5.804337059	Malignant	-1.113115544	-0.374406222	-0.101414654	-0.92402445	0.208075556
BCH836-P02-D04	BCH836	9200	5.077511149	Malignant	-1.042696768	0.348230576	0.163078267	-0.27361279	1.087988539
BCH836-P02-D05	BCH836	6466	4.164099608	Oligodendrocyte	NA	NA	NA	NA	NA
BCH836-P02-D08	BCH836	6273	4.308457971	Oligodendrocyte	NA	NA	NA	NA	NA
BCH836-P02-D10	BCH836	8639	5.957666903	Malignant	-1.103752231	0.107084326	0.930106054	-0.65980536	0.241095549
BCH836-P02-D11	BCH836	8639	5.683080548	Malignant	2.774919551	-0.909159481	-1.737448276	-0.743944514	0.649885521
BCH836-P02-E01	BCH836	7982	5.393581446	Malignant	-0.996997895	1.232673	-0.867171688	-0.09164674	0.878321694
BCH836-P02-E02	BCH836	8607	4.987684031	Malignant	-0.859908892	0.621823557	0.863636264	-1.403001211	0.602439164
BCH836-P02-E04	BCH836	7380	5.164827323	Malignant	-0.852220682	-0.162171638	-0.372928013	3.088845172	-1.074272498
BCH836-P02-E05	BCH836	6547	4.768301675	Malignant	-0.452609508	1.298495436	-0.352140332	-1.200226365	0.352545577
BCH836-P02-E06	BCH836	7821	5.422843321	Malignant	-1.05112873	1.024780924	-0.373448684	-1.001313926	1.00793552
BCH836-P02-E07	BCH836	5976	5.360107155	Malignant	-0.912390526	0.44622786	0.352981198	-0.96762778	-0.604491625
BCH836-P02-E08	BCH836	7519	5.701129285	Malignant	-0.86776837	0.210329607	-0.910313792	-1.269149135	0.830568124
BCH836-P02-E09	BCH836	8544	5.667881332	Malignant	-1.114470029	-0.465910584	0.793783216	-1.223868896	-1.30145287
BCH836-P02-E10	BCH836	6550	3.6291331	Oligodendrocyte	NA	NA	NA	NA	NA
BCH836-P02-E11	BCH836	4958	5.145823426	Immune cell	NA	NA	NA	NA	NA
BCH836-P02-E12	BCH836	4668	5.158819654	Immune cell	NA	NA	NA	NA	NA
BCH836-P02-F01	BCH836	8525	5.416531834	Malignant	-1.081720969	0.298988767	0.441089334	-1.483427783	0.712342672
BCH836-P02-F02	BCH836	8332	5.377391766	Malignant	-0.379987366	-0.666788795	-0.998781362	0.785077164	0.32029657
BCH836-P02-F03	BCH836	5705	5.192240017	Immune cell	NA	NA	NA	NA	NA
BCH836-P02-F04	BCH836	8246	5.514373473	Malignant	-1.325724732	1.268219937	-0.645386446	-0.707326407	1.138961575
BCH836-P02-F05	BCH836	7845	4.680484605	Malignant	-1.145779294	0.423066213	-0.065656845	-1.086650362	1.366863373
BCH836-P02-F06	BCH836	6538	5.277058828	Malignant	-1.052929882	0.173289165	-0.049529849	-0.97045297	0.949663675
BCH836-P02-F07	BCH836	8131	5.692221602	Malignant	-1.0387987	-0.059980911	0.486594681	-0.920075949	-1.187998544
BCH836-P02-F09	BCH836	7467	5.141870367	Malignant	-1.135007765	1.511529541	-0.576574134	-0.773571276	0.77350492
BCH836-P02-F10	BCH836	8394	5.382511248	Malignant	-1.043561274	0.471916562	-1.126927665	-0.604810215	1.079113016
BCH836-P02-G06	BCH836	3405	5.410627952	Malignant	-0.160276544	-0.340850642	0.819610989	0.078825259	0.538084518
BCH836-P02-G07	BCH836	5533	5.629133155	Malignant	-0.612119167	0.189012538	-0.832713132	-0.322504372	0.465675098
BCH836-P02-G08	BCH836	4036	4.615635406	Malignant	-0.561152072	1.037759063	0.370665719	-0.732606786	0.61381992
BCH836-P02-G09	BCH836	5852	4.789493829	Immune cell	NA	NA	NA	NA	NA
BCH836-P02-G11	BCH836	6154	5.556037167	Malignant	-1.244040581	0.60623818	-0.61685679	-0.605065546	0.810261079
BCH836-P02-H02	BCH836	9221	5.560777731	Malignant	-0.889711919	-0.041715181	0.403297202	-1.166146244	0.930652412
BCH836-P02-H04	BCH836	6461	5.188320139	Malignant	-0.473958595	1.091911308	-0.285536435	-0.000243288	1.107364084
BCH836-P02-H05	BCH836	6244	4.804729207	Malignant	-1.0257917	0.568929262	0.417605929	-1.043145819	-0.235608249
BCH836-P02-H07	BCH836	5857	4.205848971	Oligodendrocyte	NA	NA	NA	NA	NA
BCH836-P02-H08	BCH836	8401	5.514274202	Malignant	-0.535398618	1.00107106	0.024952875	-0.668404492	0.156240759
BCH836-P02-H09	BCH836	9052	5.738536399	Malignant	-1.076742424	-0.142861347	-0.016689682	-1.058585009	1.231690969
BCH836-P02-H10	BCH836	7739	4.512600106	Oligodendrocyte	NA	NA	NA	NA	NA
BCH836-P02-H11	BCH836	9635	5.674304651	Malignant	-1.163500479	-0.911262946	2.376979503	-1.60262927	-0.888043603
BCH836-P03-A01	BCH836	8097	5.340303161	Malignant	-0.940625097	0.335238343	0.046609988	-0.88179754	-0.06739417
